id,source,target,relationship_type
rel_004496,Model-Based Systems Engineering (MBSE),Performance Models,RELATES_TO
rel_004497,Model-Based Systems Engineering (MBSE),Technical Reviews,DEPENDS_ON
rel_004498,Model-Based Systems and Software Engineering (MBSSE),ISO/IEC/IEEE 12207,PART_OF
rel_004499,Model-Based Testing,Specification-Based Techniques,DEPENDS_ON
rel_004500,Model-Driven Approach,Architectural Design,PART_OF
rel_004501,Model-Driven Architecture,Computation Independent Model (CIM),CONTAINS
rel_004502,Model-Driven Architecture,Platform Independent Model (PIM),CONTAINS
rel_004503,Model-Driven Architecture,Platform Specific Model (PSM),CONTAINS
rel_004504,Model-Driven Architecture,Reliability,RELATES_TO
rel_004505,Model-Driven Architecture,Security,RELATES_TO
rel_004506,Model-Driven Architecture (MDA),Executable Model,CONTAINS
rel_004507,Model-Driven Development,Real-time Operating System,RELATES_TO
rel_004508,Model-Driven Engineering,UML (Unified Modeling Language),DEPENDS_ON
rel_004509,Model-View-Controller (MVC),Template Language,CONTAINS
rel_004510,Model-based Design,Structural Design Descriptions,CONTAINS
rel_004511,Modeling,Simulation,RELATES_TO
rel_004512,Models and Utilities Layer,Maintainability,CONTAINS
rel_004513,Modem Control Code,Monolithic Program,PART_OF
rel_004514,ModemFactory Interface,Abstract Factory,IMPLEMENTS
rel_004515,Modifiability,Component Replacement,RELATES_TO
rel_004516,Modifiability,Expandability,RELATES_TO
rel_004517,Modifiability,Integration Tactics,RELATES_TO
rel_004518,Modifiability,Interelement Communication,RELATES_TO
rel_004519,Modifiability,Layered Architectural Pattern,RELATES_TO
rel_004520,Modifiability,Module,DEPENDS_ON
rel_004521,Modifiability,Polymorphism,RELATES_TO
rel_004522,Modifiability,Reliability,RELATES_TO
rel_004523,Modifiability,Scalability,RELATES_TO
rel_004524,Modifiability,Subsystems,RELATES_TO
rel_004525,Modifiability,Variability,RELATES_TO
rel_004526,Modifiability Tactics,Cohesion,DEPENDS_ON
rel_004527,Modifiability Tactics,Cohesion,RELATES_TO
rel_004528,Modifiability Tactics,Coupling,DEPENDS_ON
rel_004529,Modifiability Tactics,Coupling,RELATES_TO
rel_004530,Modifiability Tactics,Quality Attribute Workshops (QAWs),RELATES_TO
rel_004531,Modular Architecture,GHC API,IMPLEMENTS
rel_004532,Modular Architecture,Module,IMPLEMENTS
rel_004533,Modular Architecture,Third-party Libraries,DEPENDS_ON
rel_004534,Modular Code Structure,Refactoring,DEPENDS_ON
rel_004535,Modular Component Architecture,Component,CONTAINS
rel_004536,Modular Component Architecture,Framework,CONTAINS
rel_004537,Modular Components,Account Manager,CONTAINS
rel_004538,Modular Components,Channel Dispatcher,CONTAINS
rel_004539,Modular Decomposition,Maintainability,RELATES_TO
rel_004540,Modular Decomposition Diagram,Architecture Decision Records,RELATES_TO
rel_004541,Modular Decomposition Diagram,Client Library,CONTAINS
rel_004542,Modular Design,Component-Based Design,PART_OF
rel_004543,Modular Design,Information Hiding,RELATES_TO
rel_004544,Modular Design,Module,CONTAINS
rel_004545,Modular Design,Software Services,RELATES_TO
rel_004546,Modular Implementation,Component-Based Development,IMPLEMENTS
rel_004547,Modular Monolith,Domain-Driven Design (DDD),RELATES_TO
rel_004548,Modularity,Complexity,RELATES_TO
rel_004549,Modularity,Controlled Coupling,RELATES_TO
rel_004550,Modularity,Coupling,RELATES_TO
rel_004551,Modularity,Coupling Between Objects (CBO),DEPENDS_ON
rel_004552,Modularity,Cyclomatic Complexity,RELATES_TO
rel_004553,Modularity,Encapsulation,RELATES_TO
rel_004554,Modularity,Extensibility,RELATES_TO
rel_004555,Modularity,Fault Tolerance,RELATES_TO
rel_004556,Modularity,Granularity,RELATES_TO
rel_004557,Modularity,High Cohesion,RELATES_TO
rel_004558,Modularity,Layered Architecture,RELATES_TO
rel_004559,Modularity,Low Coupling,RELATES_TO
rel_004560,Modularity,Maintainability,RELATES_TO
rel_004561,Modularity,Module,CONTAINS
rel_004562,Modularity,Package Namespace,RELATES_TO
rel_004563,Modularity,Performance,RELATES_TO
rel_004564,Modularity,Reliability,RELATES_TO
rel_004565,Modularity,Reusability,RELATES_TO
rel_004566,Modularity,Scalability,RELATES_TO
rel_004567,Modularity,Security,RELATES_TO
rel_004568,Modularity,Separation of Concerns,RELATES_TO
rel_004569,Modularity,Subsystem,RELATES_TO
rel_004570,Modularity,Weak Coupling,RELATES_TO
rel_004571,Modularity Violation,Refactoring,RELATES_TO
rel_004572,Modularization,Abstraction,RELATES_TO
rel_004573,Modularization,Code Review with Gerrit,RELATES_TO
rel_004574,Modularization,Cohesiveness,RELATES_TO
rel_004575,Modularization,Encapsulation,RELATES_TO
rel_004576,Modularization,IO Factory,PART_OF
rel_004577,Modularization,ImageIO Service Class,PART_OF
rel_004578,Modularization,Maintainability,RELATES_TO
rel_004579,Modularization,Product Line Architecture,IMPLEMENTS
rel_004580,Modularization,Scalability,RELATES_TO
rel_004581,Modularization,Structured Design,RELATES_TO
rel_004582,Modularization,Testing Infrastructure,RELATES_TO
rel_004583,Modularization,VTK Subsystems,IMPLEMENTS
rel_004584,Module,Aggregate,CONTAINS
rel_004585,Module,Application Services,CONTAINS
rel_004586,Module,Application Services,DEPENDS_ON
rel_004587,Module,Architecture,PART_OF
rel_004588,Module,Bounded Context,PART_OF
rel_004589,Module,Bounded Context,RELATES_TO
rel_004590,Module,Class,CONTAINS
rel_004591,Module,Cohesion,CONTAINS
rel_004592,Module,Cohesion,RELATES_TO
rel_004593,Module,Complexity,RELATES_TO
rel_004594,Module,Complexity Management,RELATES_TO
rel_004595,Module,Component,CONTAINS
rel_004596,Module,Component,DEPENDS_ON
rel_004597,Module,Component,PART_OF
rel_004598,Module,Component,RELATES_TO
rel_004599,Module,Configuration Parameters,DEPENDS_ON
rel_004600,Module,Control Module,PART_OF
rel_004601,Module,Core Domain,CONTAINS
rel_004602,Module,Coupling,RELATES_TO
rel_004603,Module,DDD Module,RELATES_TO
rel_004604,Module,Dependencies,CONTAINS
rel_004605,Module,Dependency,DEPENDS_ON
rel_004606,Module,Depends-on,RELATES_TO
rel_004607,Module,Design-it-Twice Principle,RELATES_TO
rel_004608,Module,Domain Model,CONTAINS
rel_004609,Module,Entity,CONTAINS
rel_004610,Module,Feature Envy,RELATES_TO
rel_004611,Module,Function,CONTAINS
rel_004612,Module,Image Filter,CONTAINS
rel_004613,Module,Implementation,PART_OF
rel_004614,Module,Infrastructure Layer,CONTAINS
rel_004615,Module,Infrastructure Layer,DEPENDS_ON
rel_004616,Module,Interface,PART_OF
rel_004617,Module,Interface File,CONTAINS
rel_004618,Module,Is-Composed-Of Relation,RELATES_TO
rel_004619,Module,Is-a,RELATES_TO
rel_004620,Module,Is-part-of,RELATES_TO
rel_004621,Module,Layered,CONTAINS
rel_004622,Module,Maintainability,DEPENDS_ON
rel_004623,Module,Maintainability,RELATES_TO
rel_004624,Module,Manifest,CONTAINS
rel_004625,Module,Microservices,PART_OF
rel_004626,Module,Modular Design,IMPLEMENTS
rel_004627,Module,Monolithic Architecture,DEPENDS_ON
rel_004628,Module,Namespace,DEPENDS_ON
rel_004629,Module,Package,CONTAINS
rel_004630,Module,Package,DEPENDS_ON
rel_004631,Module,Package,PART_OF
rel_004632,Module,Plug-in Module,CONTAINS
rel_004633,Module,Presentation Layer,CONTAINS
rel_004634,Module,Presentation Layer,DEPENDS_ON
rel_004635,Module,Renaming,RELATES_TO
rel_004636,Module,Responsibilities Redistribution,DEPENDS_ON
rel_004637,Module,Runtime Element,IMPLEMENTS
rel_004638,Module,Scalability,DEPENDS_ON
rel_004639,Module,Scalability,RELATES_TO
rel_004640,Module,Security Subdomain,CONTAINS
rel_004641,Module,Service,CONTAINS
rel_004642,Module,Subsystem,RELATES_TO
rel_004643,Module,Superclass,PART_OF
rel_004644,Module,Task,CONTAINS
rel_004645,Module,Ubiquitous Language,RELATES_TO
rel_004646,Module,Unit Tests,CONTAINS
rel_004647,Module Balance,High Cohesion,RELATES_TO
rel_004648,Module Balance,Weak Coupling,RELATES_TO
rel_004649,Module Cohesion,Communicational Cohesion,RELATES_TO
rel_004650,Module Cohesion,Logical Cohesion,RELATES_TO
rel_004651,Module Cohesion,Procedural Cohesion,RELATES_TO
rel_004652,Module Cohesion,Temporal Cohesion,RELATES_TO
rel_004653,Module Decomposition,Availability,RELATES_TO
rel_004654,Module Decomposition,Modifiability,RELATES_TO
rel_004655,Module Decomposition,Performance,RELATES_TO
rel_004656,Module Decomposition Structure,Component Structure,CONTAINS
rel_004657,Module Decomposition Structure,Quality Attribute Requirements,DEPENDS_ON
rel_004658,Module Decomposition View,Layered Pattern,PART_OF
rel_004659,Module Documentation,Interface Comments,RELATES_TO
rel_004660,Module Interface,Abstraction,RELATES_TO
rel_004661,Module Interface,Information Hiding,RELATES_TO
rel_004662,Module Management Tools,Component,DEPENDS_ON
rel_004663,Module Pattern,Scaffolding Techniques,CONTAINS
rel_004664,Module Registry,Configuration File,DEPENDS_ON
rel_004665,Module Struct,Round-Robin Fragment Assignment,IMPLEMENTS
rel_004666,Module Structure,Component and Connector Structures,DEPENDS_ON
rel_004667,Module Structure,Performance,RELATES_TO
rel_004668,Module Structure,User Interface Layer,CONTAINS
rel_004669,Module Uses Structure,Quality Attribute Requirements,DEPENDS_ON
rel_004670,Module View,Interface Documentation,RELATES_TO
rel_004671,Modules,Subsystems,RELATES_TO
rel_004672,Monad,Lazy Evaluation,RELATES_TO
rel_004673,MonetaryValue,Value Object,IMPLEMENTS
rel_004674,MongoProductRepository,BSONSerializer,CONTAINS
rel_004675,MongoProductRepository,MongoDatabaseProvider,DEPENDS_ON
rel_004676,Monitor-Actuator,Maintainability,RELATES_TO
rel_004677,Monitor-Actuator,Performance,RELATES_TO
rel_004678,MonoGlyph,Border,IMPLEMENTS
rel_004679,MonoGlyph,Scroller,IMPLEMENTS
rel_004680,Monolith,Component-Based System,RELATES_TO
rel_004681,Monolith,Distributed Architecture,DEPENDS_ON
rel_004682,Monolithic Application,Component Dependencies Pattern,RELATES_TO
rel_004683,Monolithic Application,Microservices,DEPENDS_ON
rel_004684,Monolithic Architecture,Component,CONTAINS
rel_004685,Monolithic Architecture,Component-Based Decomposition,DEPENDS_ON
rel_004686,Monolithic Architecture,Deployment Component,CONTAINS
rel_004687,Monolithic Architecture,Dynamically Linked Library,PART_OF
rel_004688,Monolithic Architecture,Maintainability,DEPENDS_ON
rel_004689,Monolithic Architecture,Microservice Architecture,PART_OF
rel_004690,Monolithic Architecture,Scalability,DEPENDS_ON
rel_004691,Monolithic Architecture,Testability,DEPENDS_ON
rel_004692,Monolithic Database,Cross-Domain Dependencies,CONTAINS
rel_004693,Monolithic Database,Domain-Scoped Databases,CONTAINS
rel_004694,Monolithic Deployment,Maintainability,DEPENDS_ON
rel_004695,Monolithic Layered Architecture,Component Coupling,CONTAINS
rel_004696,Monolithic Layered Architecture,Technical vs Domain Partitioning,RELATES_TO
rel_004697,Monolithic Process,Static Polymorphism,DEPENDS_ON
rel_004698,Monorepo Approach,Trade-off Analysis,DEPENDS_ON
rel_004699,Moodle,Authentication/Identity Provider,DEPENDS_ON
rel_004700,Moodle,Document Repository,DEPENDS_ON
rel_004701,Moodle,Student Information System,DEPENDS_ON
rel_004702,Moodle Plugin System,Performance,DEPENDS_ON
rel_004703,Moodle Plugin System,get_string function,IMPLEMENTS
rel_004704,Moodle Quiz Module,Maintainability,RELATES_TO
rel_004705,Moodle Quiz Module,Question Bank Code,CONTAINS
rel_004706,Moodle Quiz Module,Scalability,RELATES_TO
rel_004707,Mouse Object,Subject,DEPENDS_ON
rel_004708,Move Function,Class,RELATES_TO
rel_004709,Move Function,CustomerData Class,IMPLEMENTS
rel_004710,Move Function,Module,IMPLEMENTS
rel_004711,Move Function,Move Field,RELATES_TO
rel_004712,Move Order,Fleet Object,RELATES_TO
rel_004713,Move Order,Planet Object,RELATES_TO
rel_004714,MoveCommand,Memento,RELATES_TO
rel_004715,Movie,IMovie,IMPLEMENTS
rel_004716,MplFigureCell,SpreadsheetCell,IMPLEMENTS
rel_004717,Multi-Tier Architecture,Maintainability,RELATES_TO
rel_004718,Multi-Tier Pattern,Data Accessor Component,DEPENDS_ON
rel_004719,Multi-Tier Pattern,Data Store,DEPENDS_ON
rel_004720,Multi-Tier Pattern,Service-Oriented Architecture (SOA),RELATES_TO
rel_004721,Multi-locale Installer,Localization Management,PART_OF
rel_004722,Multi-tenancy,Scalability,RELATES_TO
rel_004723,Multi-tiered Architecture,Quality Attributes,RELATES_TO
rel_004724,Multibyte Character Handling,Editing Buffer,DEPENDS_ON
rel_004725,Multifactor Authentication,Security,IMPLEMENTS
rel_004726,Multilayer Design,Application Component,DEPENDS_ON
rel_004727,Multilayer Design,Object-Oriented Design,PART_OF
rel_004728,Multiple Aggregate Model,Aggregate,RELATES_TO
rel_004729,Multiplexer,Core Library,DEPENDS_ON
rel_004730,MusicSynthesizer,Bridge Pattern,RELATES_TO
rel_004731,MusicalNote,Graphic,PART_OF
rel_004732,Must Have Requirements,DSDM Process,DEPENDS_ON
rel_004733,Mutate,IEvent,DEPENDS_ON
rel_004734,Mutate Method,Event Store,DEPENDS_ON
rel_004735,Mutate Method,When Method,DEPENDS_ON
rel_004736,Mutation Testing,Reliability,RELATES_TO
rel_004737,Mutation Testing,Usage-Based Techniques,RELATES_TO
rel_004738,Mutual Exclusion,Architectural Design,RELATES_TO
rel_004739,MyListener,EventListener,IMPLEMENTS
rel_004740,MyRemote,Stub,IMPLEMENTS
rel_004741,MyRemoteImpl,Remote Interface,IMPLEMENTS
rel_004742,MySQL Connection,Event Stream,DEPENDS_ON
rel_004743,MyStringList,AbstractList,IMPLEMENTS
rel_004744,N-version programming,Fault-tolerant software,IMPLEMENTS
rel_004745,NAG Library,Maintainability,CONTAINS
rel_004746,NFS Client Behavior,Exception Handling,DEPENDS_ON
rel_004747,NMEA Packet Validation,Layered Architecture,IMPLEMENTS
rel_004748,NYPizzaIngredientFactory,Factory Pattern,IMPLEMENTS
rel_004749,NYPizzaIngredientFactory,PizzaIngredientFactory,IMPLEMENTS
rel_004750,NYPizzaStore,Factory Pattern,IMPLEMENTS
rel_004751,NYPizzaStore,PizzaStore,PART_OF
rel_004752,NameNode,Batch Processing,IMPLEMENTS
rel_004753,NameNode,Checkpoint,PART_OF
rel_004754,NameNode,Load Balancing,IMPLEMENTS
rel_004755,NameNode,Namespace Image,CONTAINS
rel_004756,NameNode,Replication Factor,CONTAINS
rel_004757,NameNode,Replication Management,PART_OF
rel_004758,NamedPoint Struct,Inheritance,RELATES_TO
rel_004759,NamedPoint Struct,Point Class,DEPENDS_ON
rel_004760,Namespace,Component,CONTAINS
rel_004761,Namespace,Database-Driven Application,PART_OF
rel_004762,Namespace,Domain Service,CONTAINS
rel_004763,Namespace,Module,CONTAINS
rel_004764,Namespace,Module,PART_OF
rel_004765,Namespace,PHP Script,PART_OF
rel_004766,Namespace,Package,CONTAINS
rel_004767,Namespace,Service Choreography,RELATES_TO
rel_004768,Namespace,Template,CONTAINS
rel_004769,Namespace Management,Layered Architecture,PART_OF
rel_004770,Naming Class,RMI Registry,DEPENDS_ON
rel_004771,Naming Conventions,Code Review,RELATES_TO
rel_004772,Navigation Bar States,Usability Design Principles,RELATES_TO
rel_004773,Navigation Controls,Single Focus Screen,PART_OF
rel_004774,Near-Cache,Fault Tolerance,RELATES_TO
rel_004775,Network Communication,Performance,RELATES_TO
rel_004776,Network Transparency,Client/Server Architecture,IMPLEMENTS
rel_004777,Network of Objects,Object,PART_OF
rel_004778,NewSQL Database,Data Partitioning,DEPENDS_ON
rel_004779,NewSQL Database,Sharding,IMPLEMENTS
rel_004780,Nginx Architecture,Filter Chain,CONTAINS
rel_004781,NoCommand,Command Interface,IMPLEMENTS
rel_004782,NoCommand,Command Pattern,IMPLEMENTS
rel_004783,NoQuarterState,State Interface,IMPLEMENTS
rel_004784,NoQuarterState,State Pattern,IMPLEMENTS
rel_004785,NoQuarterState Class,State Pattern,IMPLEMENTS
rel_004786,NoSQL,Schema-free Storage,RELATES_TO
rel_004787,NoSQL Database,Aggregate,DEPENDS_ON
rel_004788,NoSQL Storage,Domain-Driven Design,DEPENDS_ON
rel_004789,NoSQL Systems,Data Model,RELATES_TO
rel_004790,NoSQL Systems,Partitioning,RELATES_TO
rel_004791,NoSQL Systems,Scalability,RELATES_TO
rel_004792,Node,Branch Node,PART_OF
rel_004793,Node,Component,PART_OF
rel_004794,Node,Leaf Node,PART_OF
rel_004795,Node Object,Compiler,PART_OF
rel_004796,Node Object,Compiler Class,CONTAINS
rel_004797,Node Package Manager,Portable Operating System Interface,DEPENDS_ON
rel_004798,NodeVisitor,Node,RELATES_TO
rel_004799,NodeVisitor,Visitor Pattern,IMPLEMENTS
rel_004800,Non-functional Reliability Requirements,Reliability,DEPENDS_ON
rel_004801,Non-functional Requirements,Maintainability,RELATES_TO
rel_004802,Non-functional Requirements,Performance,RELATES_TO
rel_004803,Non-functional Requirements,Reliability,RELATES_TO
rel_004804,Non-functional Requirements,Scalability,RELATES_TO
rel_004805,Non-functional Requirements,Security,RELATES_TO
rel_004806,Non-functional Requirements,Service Reusability,DEPENDS_ON
rel_004807,Non-functional Testing,Scalability,RELATES_TO
rel_004808,NonOwnerInvocationHandler,Proxy Pattern,IMPLEMENTS
rel_004809,Nondeterminism,Testability,DEPENDS_ON
rel_004810,Nonrepudiation Tactic,Security,IMPLEMENTS
rel_004811,NonterminalExpression,AbstractExpression,IMPLEMENTS
rel_004812,NotExp,BooleanExp,IMPLEMENTS
rel_004813,Notification,Event,RELATES_TO
rel_004814,Notification,NotificationLog,PART_OF
rel_004815,Notification Component,Coupling Analysis,DEPENDS_ON
rel_004816,Notification Component,Customer Notification Component,DEPENDS_ON
rel_004817,Notification Component,Separation of Concerns,RELATES_TO
rel_004818,Notification System,Fault Tolerance,IMPLEMENTS
rel_004819,NotificationReader,Value Object,DEPENDS_ON
rel_004820,NotificationResource,NotificationLog,DEPENDS_ON
rel_004821,NotificationResource,RESTful Resource,CONTAINS
rel_004822,NotificationService,DomainEvent,CONTAINS
rel_004823,NotificationService,EventStore,DEPENDS_ON
rel_004824,NotificationService,PublishedMessageTracker,CONTAINS
rel_004825,NotificationService,PublishedMessageTracker,DEPENDS_ON
rel_004826,NotificationService,StoredEvent,DEPENDS_ON
rel_004827,Null Pointer Testing,Interface Design,RELATES_TO
rel_004828,NullLayout,JComponent,RELATES_TO
rel_004829,NumPy,JIT,DEPENDS_ON
rel_004830,OE-Core,OpenEmbedded,DEPENDS_ON
rel_004831,OE-Core,OpenEmbedded,RELATES_TO
rel_004832,ORACLE DBMS,Application Component,DEPENDS_ON
rel_004833,ORM (Object-Relational Mapping),Aggregate,DEPENDS_ON
rel_004834,OSGi Bundle,Dependency Management,IMPLEMENTS
rel_004835,OSGi Bundle,Manifest File,CONTAINS
rel_004836,OSGi Bundle,Singleton Bundle,IMPLEMENTS
rel_004837,OSGi Service,PluginComponent,IMPLEMENTS
rel_004838,OTP Behaviors,Process Skeleton,IMPLEMENTS
rel_004839,Object,Class,IMPLEMENTS
rel_004840,Object,Class,PART_OF
rel_004841,Object,Encapsulation,IMPLEMENTS
rel_004842,Object,Encapsulation,RELATES_TO
rel_004843,Object,Inheritance,DEPENDS_ON
