id,name,label
node_004794,ProductOwnerRepository,CodeStructure
node_004795,ProductRepository,CodeStructure
node_004796,ProductResource,CodeStructure
node_004797,ProductService,CodeStructure
node_004798,Products Context,DDDConcept
node_004799,Professor Class,CodeStructure
node_004800,Profiling,DesignPattern
node_004801,Profiling Tools,QualityAttribute
node_004802,Program Families,CodeStructure
node_004803,Program Proving,DesignPattern
node_004804,Program Understanding,DesignPrinciple
node_004805,Program to an Interface,DesignPrinciple
node_004806,ProgramDriver,CodeStructure
node_004807,ProgramNode,CodeStructure
node_004808,ProgramNodeBuilder,CodeStructure
node_004809,ProgramNodeEnumerator,DesignPattern
node_004810,Programming Language Choice,CodeStructure
node_004811,Programming Language Libraries,CodeStructure
node_004812,ProgrammingEnvironment,CodeStructure
node_004813,ProgrammingEnvironment,DesignPattern
node_004814,Progress Bar,DesignPattern
node_004815,Project Lionheart,DDDConcept
node_004816,ProjectArchived,DDDConcept
node_004817,ProjectArchived Event,DDDConcept
node_004818,ProjectClosed,CodeStructure
node_004819,Projection,DesignPattern
node_004820,Projector,CodeStructure
node_004821,PromoOffering,CodeStructure
node_004822,PromoOfferingDA,CodeStructure
node_004823,Proof by Induction,DesignPrinciple
node_004824,PropertyChangeListener,CodeStructure
node_004825,Proprietary Protocols,DesignPattern
node_004826,Protected Variable,QualityAttribute
node_004827,Protection Proxy,DesignPattern
node_004828,Protection from Variations,DesignPrinciple
node_004829,Protocol,CodeStructure
node_004830,Protocol Buffers,CodeStructure
node_004831,Protocol Buffers,DesignPattern
node_004832,Protocol Handler,CodeStructure
node_004833,ProtocolProviderFactory,DesignPattern
node_004834,ProtocolProviderService,CodeStructure
node_004835,Prototype,CodeStructure
node_004836,Prototype,DesignPattern
node_004837,Prototype Design Pattern,DesignPattern
node_004838,Prototype Development,DesignPattern
node_004839,Prototype Inheritance,DesignPattern
node_004840,Prototype Pattern,DesignPattern
node_004841,Prototype to Learn or Decide,DesignPattern
node_004842,Prototyping,DesignPattern
node_004843,Provided Interface,CodeStructure
node_004844,Provided Port,CodeStructure
node_004845,Provider Roles,CodeStructure
node_004846,Providers,CodeStructure
node_004847,Provides Interface,CodeStructure
node_004848,Provides-Dist,CodeStructure
node_004849,ProvisionTenantCommand,CodeStructure
node_004850,Proxy,DesignPattern
node_004851,Proxy Object,CodeStructure
node_004852,Proxy Object,DesignPattern
node_004853,Proxy Pass Handler,CodeStructure
node_004854,Proxy Pattern,DesignPattern
node_004855,Proxy Server,ArchPattern
node_004856,Proxy Server,CodeStructure
node_004857,Proﬁling Features,DesignPattern
node_004858,Proﬁling Features,QualityAttribute
node_004859,Pseudocode,CodeStructure
node_004860,Public Access Modifier,DesignPrinciple
node_004861,Public Cloud,ArchPattern
node_004862,Public Cloud,CodeStructure
node_004863,Public Interface,CodeStructure
node_004864,Public Interfaces,CodeStructure
node_004865,Public Key Encryption,DesignPattern
node_004866,Public Key Infrastructure (PKI),CodeStructure
node_004867,Publish-Subscribe,ArchPattern
node_004868,Publish-Subscribe,DesignPattern
node_004869,Publish-Subscribe Messaging,ArchPattern
node_004870,Publish-Subscribe Messaging Model,DesignPattern
node_004871,Publish-Subscribe Pattern,ArchPattern
node_004872,Publish-Subscribe Pattern,DesignPattern
node_004873,Publish-Subscribe pattern,DesignPattern
node_004874,Publish-and-Subscribe Messaging,ArchPattern
node_004875,Publish/Subscribe Pattern,ArchPattern
node_004876,Published Language,DDDConcept
node_004877,Published Language,DesignPattern
node_004878,PublishedMessageTracker,DDDConcept
node_004879,Publisher,CodeStructure
node_004880,Publisher-Subscriber Pattern,DesignPattern
node_004881,Pull Model,DesignPattern
node_004882,Pull Pipeline,ArchPattern
node_004883,Pull Up Method,DesignPattern
node_004884,Puppet Agent,CodeStructure
node_004885,Puppet Configuration,CodeStructure
node_004886,Puppet Configuration Management,ArchPattern
node_004887,Puppet Module,CodeStructure
node_004888,Puppet Plugins,CodeStructure
node_004889,Puppet::Resource,CodeStructure
node_004890,Puppet::Resource::Type,CodeStructure
node_004891,Puppet::Type,CodeStructure
node_004892,Purchasing Context,DDDConcept
node_004893,Pure Functions,DesignPattern
node_004894,Pure Request-Response Web User Interface,DesignPattern
node_004895,Push Down Field,DesignPattern
node_004896,Push Down Method,DesignPattern
node_004897,Push Model,DesignPattern
node_004898,Py.test,CodeStructure
node_004899,PyPy Architecture,ArchPattern
node_004900,Python Module,CodeStructure
node_004901,Python Package,CodeStructure
node_004902,Python Scripting Language,CodeStructure
node_004903,PythonObject,CodeStructure
node_004904,Périphérique Anti-Pattern,DesignPattern
node_004905,QCellWidget,CodeStructure
node_004906,Qt GUI,DesignPattern
node_004907,Quack,CodeStructure
node_004908,QuackBehavior,CodeStructure
node_004909,QuackBehavior,DesignPattern
node_004910,QuackBehavior Interface,CodeStructure
node_004911,QuackCounter,CodeStructure
node_004912,QuackCounter,DesignPattern
node_004913,QuackObservable,CodeStructure
node_004914,QuackObservable Interface,CodeStructure
node_004915,Quackable,CodeStructure
node_004916,Quackable,DDDConcept
node_004917,Quackable,DesignPattern
node_004918,Quackable Interface,CodeStructure
node_004919,Quackologist,CodeStructure
node_004920,Quackologist,DesignPattern
node_004921,Quality,QualityAttribute
node_004922,Quality Attribute,QualityAttribute
node_004923,Quality Attribute Requirements,QualityAttribute
node_004924,Quality Attribute Scenario,QualityAttribute
node_004925,Quality Attribute Scenarios,QualityAttribute
node_004926,Quality Attribute Taxonomy,QualityAttribute
node_004927,Quality Attribute Utility Tree,CodeStructure
node_004928,Quality Attribute Utility Tree,QualityAttribute
node_004929,Quality Attribute View,QualityAttribute
node_004930,Quality Attribute Web,CodeStructure
node_004931,Quality Attribute Web,DesignPattern
node_004932,Quality Attribute Web,QualityAttribute
node_004933,Quality Attribute Workshops (QAWs),QualityAttribute
node_004934,Quality Attribute of Deployability,QualityAttribute
node_004935,Quality Attributes,QualityAttribute
node_004936,Quality Attributes Tradeoffs,DesignPrinciple
node_004937,Quality Concerns,QualityAttribute
node_004938,Quality Culture,QualityAttribute
node_004939,Quality Framework,QualityAttribute
node_004940,Quality Management,DesignPrinciple
node_004941,Quality Properties,QualityAttribute
node_004942,Quality Properties of Main Program and Subroutine Pattern,QualityAttribute
node_004943,Quality Requirements,QualityAttribute
node_004944,Quality View,ArchPattern
node_004945,Quality of Service,QualityAttribute
node_004946,Quality of Service (QoS),CodeStructure
node_004947,Quality-of-Service Guarantees,QualityAttribute
node_004948,Queen Class,CodeStructure
node_004949,Query Abstraction Layer,DesignPattern
node_004950,Query Model,DDDConcept
node_004951,Query Processor,CodeStructure
node_004952,Question Bank Code,CodeStructure
node_004953,Question Entity,DDDConcept
node_004954,Question-Comment-Concern Activity,DesignPattern
node_004955,Question-Comment-Concern Workshop,DesignPattern
node_004956,Queue,CodeStructure
node_004957,Queue Data Structure,CodeStructure
node_004958,Queue Runner,CodeStructure
node_004959,Queueing,CodeStructure
node_004960,Queueing,DesignPattern
node_004961,Queueing Mechanism,CodeStructure
node_004962,Queueing in sendmail,CodeStructure
node_004963,Quoting Mechanism,DesignPattern
node_004964,RCAControl,CodeStructure
node_004965,RDEPENDS,CodeStructure
node_004966,REMatchingVisitor,DesignPattern
node_004967,REST,ArchPattern
node_004968,REST,DesignPattern
node_004969,REST (Representational State Transfer),ArchPattern
node_004970,REST API,ArchPattern
node_004971,REST APIs,ArchPattern
node_004972,REST Communication,CodeStructure
node_004973,REST Interface,ArchPattern
node_004974,REST Interface,CodeStructure
node_004975,REST-ish,ArchPattern
node_004976,RESTful API,ArchPattern
node_004977,RESTful Architecture,ArchPattern
node_004978,RESTful Feature,DesignPattern
node_004979,RESTful Feature,DesignPrinciple
node_004980,RESTful Integration,ArchPattern
node_004981,RESTful Model,ArchPattern
node_004982,RESTful Principles,DesignPrinciple
node_004983,RESTful Resource,ArchPattern
node_004984,RESTful Resource,CodeStructure
node_004985,RESTful Resources,ArchPattern
node_004986,RESTful Service,ArchPattern
node_004987,RESTful Services,ArchPattern
node_004988,RESTful Services,DesignPattern
node_004989,RESTful approach,ArchPattern
node_004990,RESTful services,ArchPattern
node_004991,RFP Package,CodeStructure
node_004992,RISCCodeGenerator,CodeStructure
node_004993,RMI Registry,ArchPattern
node_004994,RMI Registry,CodeStructure
node_004995,ROCOF (Rate of Occurrence of Failure),QualityAttribute
node_004996,RPC Call,DesignPattern
node_004997,RPC Client,CodeStructure
node_004998,RPC Mechanism,ArchPattern
node_004999,RPC-like Approach,DesignPattern
node_005000,RPython,CodeStructure
node_005001,RTFReader,CodeStructure
node_005002,RTyper,CodeStructure
node_005003,RabbitMQ,CodeStructure
node_005004,Race Condition,DesignPrinciple
node_005005,RaceCar,CodeStructure
node_005006,Radio Button,DesignPattern
node_005007,RaftClient,CodeStructure
node_005008,Random Number Generation,DesignPattern
node_005009,Random Testing,DesignPattern
node_005010,RandomBundleActivator,CodeStructure
node_005011,Range Function,CodeStructure
node_005012,Rapid Application Development,DesignPrinciple
node_005013,Rapid Application Development (RAD),ArchPattern
node_005014,Rapid Prototyping,DesignPrinciple
node_005015,Rate Limiting Feature,QualityAttribute
node_005016,Rate of Occurrence of Failures (ROCOF),QualityAttribute
node_005017,Rating,CodeStructure
node_005018,Rational Unified Process (RUP),ArchPattern
node_005019,Rational Unified Process (RUP),DDDConcept
node_005020,Reactor,CodeStructure
node_005021,Reactor Pattern,DesignPattern
node_005022,Read Model Projection,DDDConcept
node_005023,Read Model Projections,CodeStructure
node_005024,Read Model Projections,DDDConcept
node_005025,Read Priority,QualityAttribute
node_005026,Read Replicas,ArchPattern
node_005027,Read-Only Proxy,DesignPattern
node_005028,Read-Only Replicated Cache,CodeStructure
node_005029,Read/Write Priority,CodeStructure
node_005030,Readability,QualityAttribute
node_005031,Readability and Navigation,DesignPrinciple
node_005032,Readable Code,CodeStructure
node_005033,Real Gumball Machine,CodeStructure
node_005034,Real Service,CodeStructure
node_005035,Real-Time Effects,DesignPattern
node_005036,Real-Time Embedded Systems,ArchPattern
node_005037,Real-Time Glucose Monitoring System,ArchPattern
node_005038,Real-Time Glucose Monitoring System,CodeStructure
node_005039,Real-Time Operating System,QualityAttribute
node_005040,Real-Time Software Architecture,ArchPattern
node_005041,Real-Time Systems,ArchPattern
node_005042,Real-time Operating System,ArchPattern
node_005043,Real-time Requirements,ArchPattern
node_005044,Real-time System,ArchPattern
node_005045,Real-time Testing,DesignPattern
node_005046,RealEstateOffice,DDDConcept
node_005047,RealImage,CodeStructure
node_005048,RealSubject,CodeStructure
node_005049,Realization Relationship,DesignPattern
node_005050,Receive-Evaluate Loop,DesignPattern
node_005051,Receiver,CodeStructure
node_005052,Receiver Module,CodeStructure
node_005053,Recommendation System,DesignPattern
node_005054,Reconfiguration,DesignPattern
node_005055,Reconfiguration Tactic,QualityAttribute
node_005056,Recoverability,QualityAttribute
node_005057,Recovery Point Objective (RPO),QualityAttribute
node_005058,Recovery Procedures,CodeStructure
node_005059,Recovery Subsystem,CodeStructure
node_005060,Recovery Tactics,DesignPattern
node_005061,Recovery Time Objective (RTO),QualityAttribute
node_005062,Rectangle,CodeStructure
node_005063,Recursion,DesignPattern
node_005064,Recursive Composition,DesignPattern
node_005065,Recursive Methods,DesignPattern
node_005066,Red-Black Tree,CodeStructure
node_005067,Red/Black Deployment,DesignPattern
node_005068,RedheadDuck,CodeStructure
node_005069,RedheadDuck,DDDConcept
node_005070,Redirection,DesignPattern
node_005071,Redis MULTI Command,DesignPattern
node_005072,Redisplay Engine,CodeStructure
node_005073,Reduce Computational Overhead,QualityAttribute
node_005074,Reduce Resource Demand,DesignPrinciple
node_005075,Reductionism,DesignPrinciple
node_005076,Redundancy,DesignPattern
node_005077,Redundancy,DesignPrinciple
node_005078,Redundancy,QualityAttribute
node_005079,Redundancy Pattern,DesignPattern
node_005080,Redundancy Strategy,DesignPattern
node_005081,Redundancy Tactics,DesignPattern
node_005082,Redundancy and Diversity,DesignPrinciple
node_005083,Redundant Code,CodeStructure
node_005084,Redundant Components,QualityAttribute
node_005085,Redundant Data Recovery,DesignPattern
node_005086,Redundant Sensors,DesignPattern
node_005087,Redundant Servers,CodeStructure
node_005088,Redundant Spare,DesignPattern
node_005089,Redundant and Globally Distributed Servers,CodeStructure
node_005090,Refactoring,CodeStructure
node_005091,Refactoring,DDDConcept
node_005092,Refactoring,DesignPattern
node_005093,Refactoring,DesignPrinciple
node_005094,Reference Architecture,ArchPattern
node_005095,Reference Counting,QualityAttribute
node_005096,Reference Model,ArchPattern
node_005097,Refined Abstraction,CodeStructure
node_005098,Refinement Relation,ArchPattern
node_005099,Reflection,DesignPattern
node_005100,Reggiano Cheese,CodeStructure
node_005101,RegistrationController,CodeStructure
node_005102,RegistrationInvitation,DDDConcept
node_005103,Regression Test Suite,CodeStructure
node_005104,Regression Test Suite,DesignPattern
node_005105,Regression Testing,QualityAttribute
node_005106,Regression Testing Framework,CodeStructure
node_005107,Regression Testing Tools,CodeStructure
node_005108,RegularExpression,CodeStructure
node_005109,Relational Database Management System (RDBMS),ArchPattern
node_005110,Relational Model,DesignPattern
node_005111,Relationship,DDDConcept
node_005112,Relationship Types,CodeStructure
node_005113,RelationshipProperty,CodeStructure
node_005114,RelationshipProperty,DesignPattern
node_005115,Relaxed Layered Architecture,ArchPattern
node_005116,Release,DDDConcept
